ID,Sex,Has_HCM,Sire_ID,Sire_has_HCM,Dam_ID,Dam_has_HCM
1402751,f,false,1290098,true,1396232,false
1402753,m,false,1290098,true,1396232,false
1402754,f,false,1290098,true,1396232,false
1402755,m,false,,false,,false
1402756,f,false,1341847,false,1283741,false
1402795,m,false,,false,,false
1402819,f,false,1300358,false,1294785,false
1402920,m,false,1344600,false,1329181,false
1402921,f,false,1344600,false,1329181,false
1402925,f,false,1329182,false,1281829,false
1402926,f,false,1329182,false,1281829,false
1402971,m,false,1288195,false,1288200,false
1403000,m,false,1130600,false,1387212,false
1403130,m,false,1331945,false,969569,false
1403144,f,false,1205221,false,1245214,false
1403155,f,false,1403156,false,1324836,false
1403156,m,false,,false,,false
1403163,f,false,,false,,false
1403171,m,false,1221986,false,1221971,false
1403172,f,false,1317869,false,1317870,false
1403173,f,false,1403174,false,1322023,false
1403174,m,false,,false,,false
1403185,m,false,,false,,false
1403228,f,false,1323591,false,1329274,false
1403364,f,false,,false,,false
1403372,f,false,789423,false,1329956,false
1403373,m,false,1351328,false,1320453,false
1403374,f,false,1219300,false,1340007,false
1403375,f,false,1184586,false,1342816,false
1403377,f,false,1272444,false,1329580,false
1403378,m,true,1403379,false,1403380,false
1403379,m,false,,false,,false
1403380,f,false,,false,,false
1403381,f,false,1282409,false,1403382,false
1403382,f,false,1272444,false,1272445,false
1403383,f,false,1376991,false,1403384,false
1403384,f,false,,false,,false
1403385,f,false,1272452,false,1250667,false
1403386,f,false,1219303,false,1258477,false
1403387,m,false,1382842,false,1403388,false
1403388,f,false,,false,,false
1403389,m,false,1323280,false,1403390,false
1403390,f,false,,false,,false
1403391,f,false,1403392,false,1403393,false
1403392,m,false,,false,,false
1403393,f,false,,false,,false
1403394,m,false,1463144,false,1403395,false
1403395,f,false,,false,,false
1403396,f,false,1403392,false,1403404,false
1403397,f,false,1474913,false,1444183,false
1403398,m,false,1392093,false,1345383,false
1403399,f,false,1392093,false,1358349,false
1403400,f,false,1403430,false,1403431,false
1403401,f,false,1403430,false,1403432,false
1403402,m,false,1403433,false,1403434,false
1403404,f,false,,false,,false
1403408,f,false,1281765,false,1403435,false
1403409,m,false,1403436,false,1403437,false
1403410,f,false,1403411,false,1403412,false
1403411,m,false,,false,,false
1403412,f,false,,false,,false
1403413,f,false,1351306,false,1351307,false
1403414,m,false,1350463,false,1448969,false
1403415,f,false,1334543,false,1295010,false
1403416,m,false,1334543,false,1295010,false
1403417,m,false,1334543,false,1295013,false
1403418,f,false,1334543,false,1295013,false
1403420,f,false,1219368,false,1362806,false
1403421,f,false,1403422,false,1403423,false
1403422,m,false,,false,,false
1403423,f,false,,false,,false
1403424,f,false,1403425,false,1403426,false
1403425,m,false,,false,,false
1403426,f,false,,false,,false
1403427,f,false,1403428,false,1403421,false
1403428,m,false,,false,,false
1403429,m,false,1338432,false,1338433,false
1403430,m,false,,false,,false
1403431,f,false,,false,,false
1403432,f,false,,false,,false
1403433,m,false,,false,,false
1403434,f,false,,false,,false
1403435,f,false,,false,,false
1403436,m,false,,false,,false
1403437,f,false,,false,,false
1403449,f,false,,false,,false
1403452,m,false,1403453,false,1184951,false
1403453,m,false,,false,,false
1403454,m,false,1403428,false,1403424,false
1403455,f,false,1261673,false,1278442,false
1403457,f,false,1403458,false,1320465,false
1403458,m,false,,false,,false
1403459,f,false,1403458,false,1320468,false
1403460,f,false,1227542,false,1299359,false
1403461,f,false,1383458,false,1383461,false
1403463,f,false,1200447,false,1329564,false
1403465,f,false,1403466,false,1403467,false
1403466,m,false,,false,,false
1403467,f,false,,false,,false
1403468,f,false,1403469,false,1403470,false
1403469,m,false,,false,,false
1403470,f,false,,false,,false
1403471,f,false,1403472,false,1403473,false
1403472,m,false,,false,,false
1403473,f,false,,false,,false
1403474,f,false,1243816,false,1318803,false
1403476,f,false,1342803,false,1275976,false
1403477,f,false,1342803,false,1374713,false
1403478,m,false,1334543,false,1295010,false
1403479,f,true,1403379,false,1403380,false
1403480,f,false,1371538,false,1403481,false
1403481,f,false,1282179,false,1403482,false
1403482,f,false,,false,,false
1403483,m,false,991716,false,1403484,false
1403484,f,false,,false,,false
1403485,m,false,1272463,false,1093801,false
1403486,f,false,1323387,false,1243815,false
1403487,f,false,1318817,false,1345385,false
1403491,f,false,1342895,false,1219339,false
1403492,f,false,1403493,false,1403494,false
1403493,m,false,,false,,false
1403494,f,false,,false,,false
1403496,m,false,,false,,false
1403497,f,false,,false,,false
1403498,m,false,,false,,false
1403499,f,false,1329559,false,1346200,false
1403500,f,false,1403501,false,1403502,false
1403501,m,false,,false,,false
1403502,f,false,,false,,false
1403506,f,false,1243811,false,1403507,false
1403507,f,false,,false,,false
1403508,f,false,1403509,false,1254376,false
1403509,m,false,,false,,false
1403510,f,false,1276004,false,1403511,false
1403511,f,false,,false,,false
1403512,f,false,1298978,false,1323383,false
1403513,m,false,1298978,false,1323383,false
1403514,f,false,1298978,false,1359536,false
1403515,f,false,1315696,false,1359534,false
1403516,f,false,1298978,false,1254374,false
1403517,m,false,1403518,false,1403519,false
1403518,m,false,,false,,false
1403519,f,false,,false,,false
1403526,f,false,1265692,false,1265686,false
1403528,f,false,1265696,false,1265686,false
1403530,f,false,1301564,false,1403531,false
1403531,f,false,,false,,false
1403532,m,false,1301564,false,1403531,false
1403533,f,false,1403534,false,1403535,false
1403534,m,false,,false,,false
1403535,f,false,,false,,false
1403545,f,false,,false,,false
1403546,m,false,1354871,false,1403545,false
1403611,m,false,,false,,false
1403652,f,false,,false,,false
1403673,f,false,1163947,false,1304437,false
1403675,m,false,1163947,false,1304437,false
1403760,m,false,1330452,false,1254063,false
1403762,f,false,1330452,false,1254063,false
1403763,f,false,1156519,false,1083518,false
1403764,f,false,1156519,false,1083518,false
1403766,f,false,1147228,false,1275261,false
1403778,f,false,,false,,false
1403779,m,false,1200813,false,1403780,false
1403780,f,false,,false,,false
1403781,f,false,1179576,false,1314414,false
1403782,f,false,1179576,false,1314414,false
1403784,m,false,1344224,false,1088078,false
1403785,f,false,1344224,false,1309205,false
1403803,m,false,982067,false,863327,false
1403867,m,false,1266024,false,1335165,false
1403897,m,false,1225111,false,1140293,false
1403898,f,false,1396938,false,1373948,false
1403952,m,false,,false,,false
1403954,m,false,836245,false,1098792,false
1403957,f,false,,false,,false
1403984,m,false,,false,,false
1404001,m,false,1323882,false,1250097,false
1404002,m,false,1323882,false,1250097,false
1404004,f,false,1105070,false,1264545,false
1404087,f,false,1319477,false,1319480,false
1404088,m,false,803782,false,804252,false
1404089,f,false,1242794,false,1251482,false
1404090,m,false,1085109,false,1404091,false
1404091,f,false,,false,,false
1404092,f,false,1316848,false,1278471,false
1404095,m,false,1372612,false,1300074,false
1404097,m,false,1404098,false,1404099,false
1404098,m,false,,false,,false
1404099,f,false,,false,,false
1404100,f,false,1404101,false,1404102,false
1404101,m,false,,false,,false
1404102,f,false,,false,,false
1404103,f,false,1404104,false,1404105,false
1404104,m,false,,false,,false
1404105,f,false,,false,,false
1404106,f,false,1151250,false,1259849,false
1404107,f,false,1404108,false,1309204,false
1404108,m,false,,false,,false
1404110,f,false,1404108,false,1335353,false
1404212,f,false,1191287,false,1242418,false
1404243,m,false,1111849,false,1324789,false
1404244,m,false,1221373,false,1274584,false
1404245,f,false,1354964,false,1404246,false
1404246,f,false,,false,,false
1404247,f,false,1354964,false,1404246,false
1404248,f,false,1274605,false,1263469,false
1404249,f,false,1300644,false,1404250,false
1404250,f,false,,false,,false
1404251,f,false,,false,,false
1404253,f,false,1354535,false,1271265,false
1404275,f,false,1243874,false,1404276,false
1404276,f,false,,false,,false
1404277,f,false,1252589,false,1173094,false
1404280,f,false,1216620,false,1266539,false
1404281,f,false,1243874,false,1404282,false
1404282,f,false,,false,,false
1404283,m,false,1267328,false,1307327,false
1404284,f,false,1307332,false,1307333,false
1404285,f,false,1340141,false,1298259,false
1404288,m,false,1140975,false,1208361,false
1404332,m,false,1372899,false,1404333,false
1404333,f,false,,false,,false
1404334,f,false,1348988,false,1218267,false
1404335,f,false,1199218,false,1164750,false
1404336,f,true,1404337,false,1404338,false
1404337,m,false,,false,,false
1404338,f,false,,false,,false
1404339,f,false,1247111,false,1404340,false
1404340,f,false,,false,,false
1404341,m,false,961802,false,1404342,false
1404342,f,false,,false,,false
1404343,f,false,1347245,false,1404344,false
1404344,f,false,,false,,false
1404345,f,false,1209402,false,1285067,false
1404346,m,false,1319034,false,1404347,false
1404347,f,false,,false,,false
1404348,m,false,1319034,false,1404347,false
1404349,f,false,1169104,false,1314753,false
1404350,f,false,1169104,false,1324610,false
1404351,f,false,1222991,false,1404352,false
1404352,f,false,,false,,false
1404353,f,false,1404354,false,1404355,false
1404354,m,false,,false,,false
1404355,f,false,,false,,false
1404376,f,false,1318609,false,1188496,false
1404377,f,false,1343908,false,1343907,false
1404577,f,false,,false,,false
1404585,f,false,,false,,false
1404639,f,false,,false,,false
1404651,m,false,1322421,true,1275973,false
1404652,f,false,1404653,false,1404654,false
1404653,m,false,,false,,false
1404654,f,false,,false,,false
1404655,f,true,1233456,false,1404656,false
1404656,f,false,1208869,false,1208870,false
1404657,m,false,1404658,false,1404656,false
1404658,m,false,1250677,false,1250678,false
1404659,m,false,1404658,false,1344039,false
1404660,f,false,1299710,false,1404661,false
1404661,f,false,,false,,false
1404662,f,false,1297977,false,1297975,false
1404663,m,false,1292448,false,1404665,false
1404665,f,false,,false,,false
1404666,f,false,1297977,false,1272476,false
1404668,f,false,1404669,false,1404670,false
1404669,m,false,,false,,false
1404670,f,false,,false,,false
1404671,m,false,1219306,false,1404672,false
1404672,f,false,,false,,false
1404674,f,false,844930,false,753967,false
1404679,f,false,844930,false,1131150,false
1404683,f,false,1201714,false,844931,false
1404688,f,false,1404689,true,1404690,false
1404689,m,true,,false,,false
1404690,f,false,,false,,false
1404691,m,false,1404692,false,1404693,false
1404692,m,false,,false,,false
1404693,f,false,,false,,false
1404694,f,false,1302054,false,1174268,false
1404695,f,false,1404696,false,1404697,false
1404696,m,false,,false,,false
1404697,f,false,,false,,false
1404698,f,false,900071,false,1404699,false
1404699,f,false,,false,,false
1404700,f,false,1404701,false,1404702,false
1404701,m,false,,false,,false
1404702,f,false,,false,,false
1404703,f,false,1251275,false,1404704,false
1404704,f,false,,false,,false
1404705,f,false,,false,,false
1404706,f,false,1314150,false,1251401,false
1404709,f,false,1157579,false,1227388,false
1404710,m,false,942918,false,1340347,false
1404711,f,false,1174839,false,1300103,false
1404918,m,false,1144845,false,982812,false
1404919,m,false,1404920,false,1404921,false
1404920,m,false,,false,,false
1404921,f,false,,false,,false
1404922,m,false,1404923,false,1404924,false
1404923,m,false,,false,,false
1404924,f,false,,false,,false
1404925,m,true,1404926,false,1567397,false
1404926,m,false,,false,,false
1404928,m,true,1291293,false,1283476,true
1404929,m,false,1404930,false,1404931,false
1404930,m,false,,false,,false
1404931,f,false,,false,,false
1404944,f,false,,false,,false
1404945,f,false,1404946,false,1404947,false
1404946,m,false,,false,,false
1404947,f,false,,false,,false
1404948,m,false,1245933,false,1404949,false
1404949,f,false,,false,,false
1404951,m,false,,false,,false
1404953,f,false,1343652,false,1343658,true
1404954,f,false,1314011,false,1314013,false
1404955,f,false,,false,,false
1404956,f,false,,false,,false
1404957,m,false,1353941,false,1353942,false
1404958,m,false,1343652,false,1343658,true
1404960,m,false,1318849,false,1324222,false
1404961,f,false,1318849,false,1324222,false
1404962,f,false,1143894,false,1277726,false
1404963,m,false,1404964,false,1404965,false
1404964,m,false,,false,,false
1404965,f,false,,false,,false
1404966,f,false,1404967,false,1404968,false
1404967,m,false,,false,,false
1404968,f,false,,false,,false
1404969,m,false,1404970,false,1404971,false
1404970,m,false,,false,,false
1404971,f,false,,false,,false
1404972,f,false,1404973,false,1404974,false
1404973,m,false,,false,,false
1404974,f,false,,false,,false
1404975,f,false,1228331,false,1404976,false
1404976,f,false,,false,,false
1404977,f,false,980103,false,1187520,false
1404978,m,false,1404979,false,1404980,false
1404979,m,false,,false,,false
1404980,f,false,,false,,false
1404981,f,false,1291293,false,1317686,false
1404982,m,false,1318849,false,1290095,false
1405036,m,false,1297553,false,1164915,false
1405066,m,false,,false,,false
1405166,f,false,,false,,false
1405177,f,false,,false,,false
1405192,m,false,1073204,false,1405193,false
1405193,f,false,,false,,false
1405195,f,false,1073204,false,1405193,false
1405199,f,false,1330423,false,1378447,false
1405206,f,false,,false,,false
1405228,m,false,,false,,false
1405301,m,false,1328101,false,1405302,false
1405302,f,false,,false,,false
1405366,m,false,,false,,false
1405369,f,false,,false,,false
1405376,m,false,,false,,false
1405406,f,false,1293420,false,985266,false
1405407,m,false,1382809,false,1192873,false
1405408,f,false,786705,false,1236305,false
1405409,f,false,1258556,false,1258560,false
1405523,f,false,1319540,false,1369597,false
1405525,f,false,,false,,false
1405533,f,false,,false,,false
1405540,m,false,,false,,false
1405548,f,false,,false,,false
1405587,m,false,,false,,false
1405677,f,false,1306506,false,1249533,false
1405686,f,false,1270108,false,1212170,false
1405687,f,false,1405688,false,1202267,false
1405688,m,false,,false,,false
1405692,m,false,,false,,false
1405695,m,false,1318779,false,1318780,false
1405699,m,false,,false,,false
1405701,m,false,,false,,false
1405706,f,false,782421,false,1362052,false
1405707,f,false,782421,false,1362052,false
1405708,f,false,,false,,false
1405713,f,false,1301973,false,1336491,false
1405727,f,false,1278320,false,1273462,false
1405729,f,false,1313221,false,1313218,false
1405730,m,false,1359364,false,954932,false
1405731,f,false,1359364,false,954932,false
1405732,m,false,1405733,false,751359,false
1405733,m,false,,false,,false
1405744,f,false,1322660,false,1073974,false
1405860,m,false,1221986,false,1221971,false
1405863,f,false,1221986,false,1221971,false
1405864,f,false,1221986,false,1221971,false
1405874,m,true,1329046,false,1306452,false
1405875,m,false,1311890,false,1330097,false
1405878,f,false,1311890,false,1330097,false
1405892,f,false,1280237,false,1243367,false
1405959,m,false,1343607,false,1325203,false
1405960,f,false,1345339,false,1320149,false
1405984,f,false,1335947,false,1345996,false
1405985,f,false,1335947,false,1345996,false
1405987,m,false,1335947,false,1345996,false
1406002,f,false,,false,,false
1406004,f,false,1343908,false,1343907,false
1406005,m,false,,false,,false
1406006,f,false,1343908,false,1191747,false
1406020,f,false,863320,false,1350946,false
1406025,f,false,883074,false,948638,false
1406027,m,false,,false,,false
1406031,f,false,1328550,false,1315938,false
1406042,f,false,,false,,false
1406046,f,false,1353841,false,1346677,true
1406050,f,false,,false,,false
1406051,f,false,,false,,false
1406061,m,false,,false,,false
1406067,f,false,,false,,false
1406069,f,false,,false,,false
1406096,m,false,266706,false,974263,false
1406097,f,false,966429,false,992530,false
1406098,f,false,1235065,false,1132504,false
1406099,m,false,1107603,false,1107601,false
1406100,f,false,1312802,false,1341981,false
1406101,f,false,1176607,false,1229742,false
1406102,m,false,1169820,false,1087903,false
1406103,f,false,1294639,false,1270075,false
1406104,f,false,1161244,false,1203334,false
1406105,f,false,1295030,false,1314356,false
1406106,m,false,1382333,false,1322250,false
1406107,f,false,1219898,false,1212314,false
1406108,f,false,1406109,false,1406110,false
1406109,m,false,,false,,false
1406110,f,false,,false,,false
1406245,f,false,1406246,false,1406247,false
1406246,m,false,,false,,false
1406247,f,false,,false,,false
1406248,f,false,1288999,false,1289464,false
1406249,f,false,,false,,false
1406282,f,false,,false,,false
1406301,m,false,1406302,false,1406303,false
1406302,m,false,,false,,false
1406303,f,false,,false,,false
1406305,f,false,1184442,false,1300288,false
1406306,m,false,1250795,false,1307024,false
1406308,m,true,1275845,false,1406309,false
1406309,f,false,1411472,false,1257252,false
1406310,m,false,1318607,false,1279872,false
1406347,m,false,,false,,false
1406352,f,false,,false,,false
1406357,m,false,1372638,false,1406358,false
1406358,f,false,,false,,false
1406486,m,false,1300834,false,1247320,false
1406487,m,false,1300834,false,1247320,false
1406498,f,false,1166182,false,1247320,false
1406512,f,false,,false,,false
1406535,m,false,1222684,false,1406536,false
1406536,f,false,,false,,false
1406537,f,false,1302829,false,1406538,false
1406538,f,false,,false,,false
1406541,m,false,,false,,false
1406551,m,false,,false,,false
1406559,m,false,1382649,false,1314312,false
1406560,m,false,1382649,false,1314312,false
1406563,f,false,1200586,false,1301989,false
1406564,f,false,1105258,false,1316196,false
1406720,f,false,1302070,false,1406721,false
1406721,f,false,,false,,false
1406763,f,false,1107586,false,1275164,false
1406780,m,false,1340912,false,1340910,false
1406810,f,false,1280249,false,1333709,false
1406811,m,false,,false,,false
1406812,f,false,1318773,false,1316197,false
1406813,f,false,1318773,false,1316197,false
1406836,f,false,1311018,false,1330403,false
1406837,m,false,1406838,false,1405206,false
1406838,m,false,,false,,false
1406926,f,false,1331163,false,1245052,false
1406929,f,false,1272993,false,1278560,false
1407152,m,false,1329479,false,1173704,false
1407153,m,false,1329479,false,1173704,false
1407170,m,false,,false,,false
1407260,m,false,1407261,false,1407262,false
1407261,m,false,,false,,false
1407262,f,false,,false,,false
1407284,f,false,1318043,false,1155146,false
1407313,m,false,1348548,false,1348551,false
1407314,f,false,1102111,false,1335828,false
1407315,f,false,1177786,false,1334347,false
1407318,m,false,1407319,false,1407320,false
1407319,m,false,,false,,false
1407320,f,false,,false,,false
1407321,f,false,1407322,false,1372879,false
1407322,m,false,,false,,false
1407323,f,false,1407324,false,1407325,false
1407324,m,false,,false,,false
1407325,f,false,,false,,false
1407326,f,false,1407327,false,1308880,false
1407327,m,false,,false,,false
1407328,f,false,927454,false,1407329,false
1407329,f,false,,false,,false
1407330,m,false,1407331,false,1407332,false
1407331,m,false,,false,,false
1407332,f,false,,false,,false
1407333,f,false,1298560,false,1328006,false
1407334,f,false,1215015,false,1241393,false
1407335,f,false,979614,false,1085505,false
1407336,f,false,1407337,false,1407338,false
1407337,m,false,,false,,false
1407338,f,false,,false,,false
1407339,f,false,1407390,false,1277350,false
1407387,f,false,1317910,false,968112,false
1407390,m,false,,false,,false
1407391,f,false,,false,,false
1407392,f,false,,false,,false
1407393,f,false,979432,false,1293619,false
1407394,f,false,1259836,false,1407395,false
1407395,f,false,,false,,false
1407396,f,false,1375436,false,1407397,false
1407397,f,false,,false,,false
1407398,f,false,1407399,false,1407400,false
1407399,m,false,,false,,false
1407400,f,false,,false,,false
1407401,f,false,1291169,false,1276526,false
1407402,m,false,1407403,false,1407404,false
1407403,m,false,,false,,false
1407404,f,false,,false,,false
1407405,m,false,923938,false,1407406,false
1407406,f,false,,false,,false
1407407,f,false,1383519,false,1298347,false
1407408,f,false,1301940,false,1081987,false
1407436,f,false,1378246,false,1288954,false
1407439,f,false,1378246,false,1288954,false
1407445,f,false,1314310,false,1297551,false
1407449,f,false,1314310,false,1318522,false
1407499,f,false,1322335,false,1326631,false
1407575,f,false,,false,,false
1407576,f,false,,false,,false
1407577,m,false,,false,,false
1407663,m,false,1378992,false,1407664,false
1407664,f,false,,false,,false
1407665,f,false,1407666,false,1407667,false
1407666,m,false,,false,,false
1407667,f,false,,false,,false
1407676,f,false,1407677,false,1342474,false
1407677,m,false,1340353,false,1372914,false
1407698,m,false,1207532,false,1267741,false
1407699,f,false,1279618,false,1312554,false
1407700,m,false,1316836,true,1300283,false
1407701,f,false,1279618,false,1312554,false
1407702,f,false,1279635,false,1318885,false
1407703,f,false,1299063,false,1279886,false
1407704,m,false,893659,false,1407705,false
1407705,f,false,,false,,false
1407724,m,false,,false,,false
1407725,f,false,,false,,false
1407750,m,false,,false,,false
1407758,f,false,,false,,false
1407764,f,false,,false,,false
1407765,m,false,,false,,false
1407864,f,false,1407865,false,1407866,false
1407865,m,false,,false,,false
1407866,f,false,,false,,false
1407867,f,false,1277550,false,1136794,false
1407920,f,false,1367595,false,1367596,false
1407921,f,false,1232607,false,1271587,false
1407922,f,false,1345466,false,1133830,false
1407923,f,false,1351739,false,1133830,false
1407925,f,false,1206725,false,1309642,false
1408006,m,false,1289901,false,1275212,false
1408010,m,false,,false,,false
1408011,f,false,,false,,false
1408013,m,false,,false,,false
1408016,f,false,,false,,false
1408017,m,false,,false,,false
1408019,f,false,1213275,false,1209610,false
1408064,f,false,1298273,false,1354820,false
1408087,m,false,1313221,false,1345643,false
1408090,f,false,1231286,false,947592,false
1408091,m,false,775230,false,967405,false
1408102,m,false,1265933,false,1304743,false
1408103,f,false,1408104,false,1347902,false
1408104,m,false,,false,,false
1408105,m,false,,false,,false
1408109,f,false,,false,,false
1408164,f,false,,false,,false
1408168,f,false,1304273,false,1248078,false
1408169,f,false,1303660,false,1304258,false
1408175,m,false,1303660,false,1304258,false
1408176,m,false,957084,false,1155992,false
1408240,m,false,1340533,false,1283137,false
1408241,f,false,1062526,false,1220788,false
1408244,f,false,,false,,false
1408259,f,false,1408260,false,1408261,false
1408260,m,false,,false,,false
1408261,f,false,,false,,false
1408263,f,false,1408264,false,1408265,false
1408264,m,false,,false,,false
1408265,f,false,,false,,false
1408325,f,false,1275958,false,1286999,false
1408326,f,false,1273132,false,1408327,false
1408327,f,false,,false,,false
1408354,m,false,,false,,false
1408374,f,false,1181540,false,1101106,false
1408519,m,false,1280230,false,1240215,false
1408520,f,false,1408519,false,1295078,false
1408598,f,false,,false,,false
1408602,m,false,,false,,false
1408603,f,false,,false,,false
1408621,f,false,,false,,false
1408622,f,false,1392678,false,1408621,false
1408623,f,false,1382641,false,1308036,false
1408641,f,false,1392390,false,1288036,false
1408643,m,false,1232886,false,1267669,false
1408644,f,false,1325201,false,1318746,false
1408645,f,false,1304114,false,1303768,false
1408646,f,false,1361494,false,1361495,false
1408647,f,false,1225288,false,1275873,false
1408648,f,false,1232886,false,1303885,false
1408649,f,false,1304114,false,1221330,false
1408650,m,false,1313491,false,1408651,false
1408651,f,false,,false,,false
1408652,f,false,1325201,false,1197264,false
1408653,f,false,1300296,false,1275843,false
1408654,m,false,1303224,false,1303225,false
1408655,f,false,1344265,false,1157332,false
1408656,m,false,1397462,false,1165249,false
1408657,m,false,,false,,false
1408660,f,false,1276689,false,1304964,false
1408662,f,false,1276689,false,1304002,false
1408663,m,false,1261432,false,1317460,false
1408664,f,false,1103164,false,1096125,false
1408667,f,false,1103164,false,1277880,false
1408673,f,false,1298812,false,1312585,false
1408680,m,false,,false,,false
1408681,m,false,,false,,false
1408749,f,false,1408750,false,1408751,false
1408750,m,false,,false,,false
1408751,f,false,,false,,false
1408754,f,false,1323402,false,1324501,false
1408764,m,false,1262780,false,1184291,false
1408765,m,false,1509213,false,1408767,false
1408767,f,false,,false,,false
1408768,m,false,1102111,false,1408785,false
1408780,m,false,1408781,false,1408782,false
1408781,m,false,,false,,false
1408782,f,false,,false,,false
1408783,m,true,904432,false,931548,false
1408785,f,false,915286,true,1408786,false
1408786,f,false,,false,,false
1408787,m,false,1348486,false,1200769,false
1408790,m,false,1408791,false,1301924,false
1408791,m,false,,false,,false
1408792,f,false,1278174,false,1246401,false
1408793,f,false,1185508,false,1157601,false
1408794,m,false,1281413,false,1358645,false
1408796,m,true,1408797,false,1408798,false
1408797,m,false,,false,,false
1408798,f,false,,false,,false
1408799,f,false,1408800,false,1408801,false
1408800,m,false,,false,,false
1408801,f,false,,false,,false
1408802,f,false,1334324,false,1344439,false
1408803,m,false,1279645,false,1168584,false
1408804,f,false,1251411,false,1309035,false
1408805,f,false,1140062,false,951559,false
1408807,f,false,1283916,false,1283911,false
1408808,m,false,1191846,false,1358651,false
1408809,f,false,1408810,false,1247072,false
1408810,m,false,,false,,false
1408812,f,false,1408810,false,1102413,false
1408834,m,false,,false,,false
1408853,f,false,,false,,false
1408870,m,false,,false,,false
1408905,m,false,,false,,false
1408992,f,false,1325177,false,1325173,false
1408995,m,false,1325177,false,1325173,false
1408998,f,false,,false,,false
1409000,m,false,,false,,false
1409019,f,false,,false,,false
1409027,f,false,,false,,false
1409029,f,false,1240456,false,1169664,false
1409031,f,false,1111849,false,1359698,false
1409032,f,false,1324273,false,1339203,false
1409034,m,false,,false,,false
1409035,f,false,,false,,false
1409037,f,false,,false,,false
1409039,m,false,,false,,false
1409053,f,false,1409054,false,1409055,false
1409054,m,false,,false,,false
1409055,f,false,,false,,false
1409065,f,false,1319345,false,1268648,false
1409066,m,false,1319345,false,1268648,false
1409069,m,false,1291125,false,1213442,false
1409088,f,false,1409089,false,1388705,false
1409089,m,false,,false,,false
1409090,f,false,1130756,false,1152316,false
1409091,f,false,1130756,false,1152316,false
1409163,f,false,1322939,false,884245,false
1409164,m,false,1259376,false,1156098,false
1409166,f,false,,false,,false
1409181,m,false,1314880,false,1315228,false
1409184,f,false,1331163,false,1256734,false
1409186,f,false,1135530,false,1264548,false
1409187,m,false,1356880,false,1140043,false
1409189,m,false,1356880,false,1140043,false
1409190,f,false,1356880,false,1140043,false
1409322,f,false,,false,,false
1409334,f,false,,false,,false
1409335,m,false,,false,,false
1409336,m,false,,false,,false
1409339,f,false,1345406,false,1345417,false
1409340,m,false,1261572,false,1298993,false
1409341,f,false,1409342,false,1409343,false
1409342,m,false,,false,,false
1409343,f,false,,false,,false
1409344,f,false,1383458,false,1383459,false
1409345,f,false,1409346,false,1409347,false
1409346,m,false,,false,,false
1409347,f,false,,false,,false
1409348,f,false,1362821,false,1329581,false
1409351,f,false,991716,false,1409352,false
1409352,f,false,,false,,false
1409353,f,false,1474913,false,1409354,false
1409354,f,false,,false,,false
1409355,f,false,1409356,false,1409357,false
1409356,m,false,,false,,false
1409357,f,false,,false,,false
1409358,f,false,1329558,false,1329557,false
1409360,f,false,1219300,false,1265685,false
1409362,m,false,1409363,false,1409364,false
1409363,m,false,,false,,false
1409364,f,false,,false,,false
1409365,f,false,1261699,false,1409366,false
1409366,f,false,,false,,false
1409367,f,false,1312846,false,1312840,false
1409368,f,false,1409369,false,1409370,false
1409369,m,false,,false,,false
1409370,f,false,,false,,false
1409371,f,false,1219369,false,1323279,false
1409372,f,false,1345396,false,1184958,false
1409380,f,false,,false,,false
1409500,m,false,1277017,false,1409501,false
1409501,f,false,,false,,false
1409528,f,false,1293191,false,1357466,false
1409570,f,false,1372042,false,965977,false
1409574,f,false,,false,,false
1409583,m,false,,false,,false
1409591,f,false,1279196,false,1358438,false
1409600,m,false,1409601,false,1409602,false
1409601,m,false,,false,,false
1409602,f,false,,false,,false
1409603,f,false,1358427,false,1281149,false
1409604,f,false,1187274,false,1359064,false
1409605,m,false,1341923,false,1409606,false
1409606,f,false,,false,,false
1409607,f,false,1409608,false,1409609,false
1409608,m,false,,false,,false
1409609,f,false,,false,,false
1409610,m,false,1349269,false,1349270,false
1409611,m,false,1322449,false,1337498,false
1409612,f,false,1322451,false,1295782,false
1409613,f,false,1348237,false,1409614,false
1409614,f,false,,false,,false
1409615,f,false,1295850,false,1332583,false
1409616,f,false,1316469,false,1316471,false
1409617,f,false,1233827,false,1233806,false
1409618,f,false,1366630,false,1233822,false
1409619,m,false,1358427,false,1379503,false
1409620,f,false,1366630,false,1292153,false
1409621,m,false,1356726,false,1356727,false
1409622,f,false,1292147,false,1298256,false
1409623,m,false,1350714,false,1335027,false
1409624,f,false,1313639,false,1279235,false
1409625,f,false,1379513,false,1409626,false
1409626,f,false,,false,,false
1409627,m,false,1359094,false,1227942,false
1409628,f,false,1335601,false,1409629,false
1409629,f,false,,false,,false
1409630,m,false,1368319,false,1254143,false
1409631,f,false,1312688,false,1332588,false
1409632,f,false,1312688,false,1292142,false
1409633,m,false,1309397,false,1292059,false
1409634,f,false,1309397,false,1292168,false
1409635,f,false,1309397,false,1339166,false
1409636,f,false,1409637,false,1409638,false
1409637,m,false,,false,,false
1409638,f,false,,false,,false
1409639,f,false,1292069,false,1249413,false
1409647,f,false,1299077,false,1295569,false
1409651,m,false,1335834,false,1358403,false
1409652,f,false,1162548,false,952564,false
1409653,f,false,1095148,false,1344308,false
1409661,f,false,1292069,false,1335643,false
1409662,f,false,1292069,false,1335643,false
